,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration,Power_round,Voltage_round
2021-11-21 13:50:00,2021-11-21 13:49:08,2021-11-21 13:50:00,337.7,1712.13,3.5,51.0,38.0,2,1710.0,340.0
2021-11-21 13:55:00,2021-11-21 13:54:31,2021-11-21 13:55:00,206.0,220.93,3.6,40.0,33.0,2,220.0,210.0
2021-11-21 14:00:00,2021-11-21 13:59:53,2021-11-21 14:00:00,256.7,550.62,3.6,54.0,40.0,2,550.0,260.0
2021-11-21 14:05:00,2021-11-21 14:05:16,2021-11-21 14:05:00,361.2,2289.1,3.7,54.0,46.0,2,2290.0,360.0
2021-11-21 14:10:00,2021-11-21 14:10:39,2021-11-21 14:10:00,361.8,2292.9,3.8,53.0,46.0,2,2290.0,360.0
2021-11-21 14:30:00,2021-11-21 14:32:10,2021-11-21 14:30:00,284.0,886.08,4.2,49.0,35.0,2,890.0,280.0
2021-11-21 14:50:00,2021-11-21 14:48:20,2021-11-21 14:50:00,278.8,815.49,4.4,51.0,35.0,2,820.0,280.0
2021-11-21 14:55:00,2021-11-21 14:53:43,2021-11-21 14:55:00,265.0,645.93,4.6,54.0,42.0,2,650.0,260.0
2021-11-21 15:10:00,2021-11-21 15:09:50,2021-11-21 15:10:00,313.0,1281.73,4.9,51.0,42.0,2,1280.0,310.0
2021-11-21 15:15:00,2021-11-21 15:15:13,2021-11-21 15:15:00,300.0,1082.25,5.0,53.0,43.0,2,1080.0,300.0
2021-11-21 15:20:00,2021-11-21 15:20:37,2021-11-21 15:20:00,328.2,1535.97,5.1,41.0,35.0,2,1540.0,330.0
2021-11-21 15:30:00,2021-11-21 15:31:21,2021-11-21 15:30:00,335.2,1634.1,5.3,70.0,53.0,2,1630.0,340.0
2021-11-21 15:50:00,2021-11-21 15:47:31,2021-11-21 15:50:00,317.3,1392.15,5.7,57.0,46.0,2,1390.0,320.0
2021-11-21 16:00:00,2021-11-21 15:58:16,2021-11-21 16:00:00,211.1,226.4,5.9,51.0,42.0,2,230.0,210.0
2021-11-21 16:10:00,2021-11-21 16:09:01,2021-11-21 16:10:00,318.7,1398.29,6.1,53.0,43.0,2,1400.0,320.0
2021-11-21 16:15:00,2021-11-21 16:14:24,2021-11-21 16:15:00,248.7,484.96,6.2,56.0,44.0,2,480.0,250.0
2021-11-21 16:20:00,2021-11-21 16:19:48,2021-11-21 16:20:00,360.8,2286.57,6.3,51.0,40.0,2,2290.0,360.0
2021-11-21 16:35:00,2021-11-21 16:35:55,2021-11-21 16:35:00,258.5,630.09,6.6,43.0,28.0,2,630.0,260.0
2021-11-21 16:40:00,2021-11-21 16:41:18,2021-11-21 16:40:00,282.6,826.6,6.7,46.0,39.0,2,830.0,280.0
2021-11-21 16:45:00,2021-11-21 16:46:42,2021-11-21 16:45:00,351.3,2055.1,6.8,61.0,45.0,2,2060.0,350.0
2021-11-21 16:50:00,2021-11-21 16:52:04,2021-11-21 16:50:00,289.7,988.6,6.9,56.0,42.0,2,990.0,290.0
2021-11-21 17:10:00,2021-11-21 17:09:38,2021-11-21 17:10:00,357.6,0.0,7.3,49.0,38.0,2,0.0,360.0
2021-11-21 17:15:00,2021-11-21 17:15:03,2021-11-21 17:15:00,289.5,846.78,7.3,64.0,46.0,2,850.0,290.0
2021-11-21 17:25:00,2021-11-21 17:25:50,2021-11-21 17:25:00,360.1,2282.13,7.6,56.0,46.0,2,2280.0,360.0
2021-11-21 17:30:00,2021-11-21 17:31:13,2021-11-21 17:30:00,309.6,1267.81,7.6,61.0,44.0,2,1270.0,310.0
2021-11-21 17:35:00,2021-11-21 17:36:36,2021-11-21 17:35:00,218.0,255.05,7.7,56.0,38.0,2,260.0,220.0
2021-11-21 17:40:00,2021-11-21 17:41:58,2021-11-21 17:40:00,196.8,191.88,7.8,53.0,40.0,2,190.0,200.0
2021-11-21 17:55:00,2021-11-21 17:52:44,2021-11-21 17:55:00,221.6,259.27,7.9,43.0,32.0,2,260.0,220.0
2021-11-21 18:50:00,2021-11-21 18:50:31,2021-11-21 18:50:00,226.3,330.96,8.2,46.0,33.0,2,330.0,230.0
2021-11-21 19:05:00,2021-11-21 19:06:32,2021-11-21 19:05:00,300.1,1024.09,8.4,48.0,35.0,2,1020.0,300.0
2021-11-21 19:10:00,2021-11-21 19:11:53,2021-11-21 19:10:00,182.3,0.0,8.4,41.0,27.0,2,0.0,180.0
2021-11-21 19:15:00,2021-11-21 19:17:14,2021-11-21 19:15:00,190.8,130.22,8.5,33.0,26.0,2,130.0,190.0
2021-11-21 19:25:00,2021-11-21 19:22:35,2021-11-21 19:25:00,161.3,0.0,8.5,28.0,22.0,2,0.0,160.0
2021-11-21 19:30:00,2021-11-21 19:27:56,2021-11-21 19:30:00,209.1,224.25,8.5,28.0,23.0,2,220.0,210.0
2021-11-21 19:35:00,2021-11-21 19:33:15,2021-11-21 19:35:00,140.7,0.0,8.5,33.0,26.0,2,0.0,140.0
2021-11-21 19:55:00,2021-11-21 19:54:38,2021-11-21 19:55:00,215.0,251.54,8.6,41.0,33.0,2,250.0,220.0
2021-11-21 20:00:00,2021-11-21 19:59:58,2021-11-21 20:00:00,243.0,426.46,8.7,38.0,31.0,2,430.0,240.0
2021-11-21 20:10:00,2021-11-21 20:10:39,2021-11-21 20:10:00,200.7,195.68,8.8,43.0,35.0,2,200.0,200.0
2021-11-21 20:20:00,2021-11-21 20:21:21,2021-11-21 20:20:00,238.1,394.65,8.8,38.0,30.0,2,390.0,240.0
2021-11-21 20:25:00,2021-11-21 20:26:42,2021-11-21 20:25:00,184.2,35.91,8.9,40.0,29.0,2,40.0,180.0
2021-11-21 20:35:00,2021-11-21 20:37:22,2021-11-21 20:35:00,248.5,484.57,8.9,41.0,34.0,2,480.0,250.0
2021-11-21 20:50:00,2021-11-21 20:48:04,2021-11-21 20:50:00,206.5,201.33,9.0,33.0,26.0,2,200.0,210.0
2021-11-21 21:00:00,2021-11-21 20:58:45,2021-11-21 21:00:00,228.0,333.45,9.1,35.0,24.0,2,330.0,230.0
2021-11-21 21:05:00,2021-11-21 21:04:05,2021-11-21 21:05:00,244.0,475.8,9.1,38.0,29.0,2,480.0,240.0
2021-11-21 21:10:00,2021-11-21 21:09:26,2021-11-21 21:10:00,288.2,899.18,9.1,36.0,26.0,2,900.0,290.0
2021-11-21 21:20:00,2021-11-21 21:20:08,2021-11-21 21:20:00,285.0,833.62,9.2,33.0,27.0,2,830.0,280.0
2021-11-21 21:30:00,2021-11-21 21:30:49,2021-11-21 21:30:00,235.5,390.34,9.3,36.0,28.0,2,390.0,240.0
2021-11-21 21:35:00,2021-11-21 21:36:10,2021-11-21 21:35:00,334.8,1697.43,9.4,38.0,31.0,2,1700.0,330.0
2021-11-21 21:45:00,2021-11-21 21:46:52,2021-11-21 21:45:00,274.8,750.2,9.5,38.0,30.0,2,750.0,270.0
2021-11-21 22:00:00,2021-11-21 21:57:33,2021-11-21 22:00:00,184.2,89.79,9.6,40.0,31.0,2,90.0,180.0
2021-11-21 22:05:00,2021-11-21 22:02:53,2021-11-21 22:05:00,354.7,2074.99,9.6,41.0,29.0,2,2070.0,350.0
2021-11-21 22:10:00,2021-11-21 22:08:14,2021-11-21 22:10:00,234.1,365.19,9.6,30.0,23.0,2,370.0,230.0
2021-11-21 22:20:00,2021-11-21 22:18:55,2021-11-21 22:20:00,171.0,0.0,9.7,32.0,23.0,2,0.0,170.0
2021-11-21 22:25:00,2021-11-21 22:24:15,2021-11-21 22:25:00,188.8,128.85,9.7,32.0,22.0,2,130.0,190.0
2021-11-21 22:45:00,2021-11-21 22:45:37,2021-11-21 22:45:00,188.0,91.64,9.69,24.0,17.0,2,90.0,190.0
2021-11-21 22:50:00,2021-11-21 22:50:58,2021-11-21 22:50:00,224.7,284.8,9.69,30.0,18.0,2,280.0,220.0
2021-11-21 22:55:00,2021-11-21 22:56:18,2021-11-21 22:55:00,197.8,192.85,9.69,25.0,19.0,2,190.0,200.0
2021-11-21 23:00:00,2021-11-21 23:01:38,2021-11-21 23:00:00,275.0,723.93,9.69,25.0,20.0,2,720.0,280.0
2021-11-21 23:20:00,2021-11-21 23:17:41,2021-11-21 23:20:00,243.5,474.82,9.69,27.0,23.0,2,470.0,240.0
2021-11-21 23:30:00,2021-11-21 23:28:22,2021-11-21 23:30:00,195.2,133.22,9.69,25.0,19.0,2,130.0,200.0
2021-11-21 23:35:00,2021-11-21 23:33:42,2021-11-21 23:35:00,188.2,91.74,9.69,25.0,17.0,2,90.0,190.0
2021-11-21 23:40:00,2021-11-21 23:39:03,2021-11-21 23:40:00,182.8,0.0,9.69,24.0,19.0,2,0.0,180.0
2021-11-21 23:45:00,2021-11-21 23:44:23,2021-11-21 23:45:00,187.7,91.5,9.69,25.0,18.0,2,90.0,190.0
2021-11-21 23:50:00,2021-11-21 23:49:44,2021-11-21 23:50:00,220.3,257.75,9.69,25.0,20.0,2,260.0,220.0
2021-11-21 23:55:00,2021-11-21 23:55:04,2021-11-21 23:55:00,189.2,129.12,9.69,35.0,23.0,2,130.0,190.0
